query_id,object_id,domain_id,relevance
q-rf_1239_sprint-object_hard_v3-0327,obj-14-04-air_quality_pm25-02-snm01,domain-14,1
q-rf_1239_sprint-object_hard_v3-0327,obj-14-04-air_quality_pm25-02-snm02,domain-14,1
q-rf_1239_sprint-object_hard_v3-0327,obj-14-04-air_quality_pm25-02-snm03,domain-14,1
q-rf_1239_sprint-object_hard_v3-0327,obj-14-04-air_quality_pm25-02-cnm01,domain-14,1
q-rf_1239_sprint-object_hard_v3-0327,obj-14-04-air_quality_pm25-02-ncf01,domain-14,1
q-rf_1239_sprint-object_hard_v3-0328,obj-02-04-air_quality_pm25-02,domain-02,2
q-rf_1239_sprint-object_hard_v3-0328,obj-05-01-air_quality_pm25-02,domain-05,2
q-rf_1239_sprint-object_hard_v3-0328,obj-02-04-air_quality_pm25-02-snm01,domain-02,1
q-rf_1239_sprint-object_hard_v3-0328,obj-02-04-air_quality_pm25-02-snm02,domain-02,1
q-rf_1239_sprint-object_hard_v3-0328,obj-02-04-air_quality_pm25-02-snm03,domain-02,1
q-rf_1239_sprint-object_hard_v3-0328,obj-02-04-air_quality_pm25-02-cnm01,domain-02,1
q-rf_1239_sprint-object_hard_v3-0328,obj-02-04-air_quality_pm25-02-ncf01,domain-02,1
q-rf_1239_sprint-object_hard_v3-0328,obj-05-01-air_quality_pm25-02-snm01,domain-05,1
q-rf_1239_sprint-object_hard_v3-0328,obj-05-01-air_quality_pm25-02-snm02,domain-05,1
q-rf_1239_sprint-object_hard_v3-0328,obj-05-01-air_quality_pm25-02-snm03,domain-05,1
q-rf_1239_sprint-object_hard_v3-0328,obj-05-01-air_quality_pm25-02-cnm01,domain-05,1
q-rf_1239_sprint-object_hard_v3-0328,obj-05-01-air_quality_pm25-02-ncf01,domain-05,1
q-rf_1239_sprint-object_hard_v3-0329,obj-08-02-bus_arrival-02,domain-08,2
q-rf_1239_sprint-object_hard_v3-0329,obj-08-02-bus_arrival-02-snm01,domain-08,1
q-rf_1239_sprint-object_hard_v3-0329,obj-08-02-bus_arrival-02-snm02,domain-08,1
q-rf_1239_sprint-object_hard_v3-0329,obj-08-02-bus_arrival-02-snm03,domain-08,1
q-rf_1239_sprint-object_hard_v3-0329,obj-08-02-bus_arrival-02-cnm01,domain-08,1
q-rf_1239_sprint-object_hard_v3-0329,obj-08-02-bus_arrival-02-ncf01,domain-08,1
q-rf_1239_sprint-object_hard_v3-0330,obj-12-04-bus_arrival-03,domain-12,2
q-rf_1239_sprint-object_hard_v3-0330,obj-15-01-bus_arrival-03,domain-15,2
q-rf_1239_sprint-object_hard_v3-0330,obj-12-04-bus_arrival-03-snm01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0330,obj-12-04-bus_arrival-03-snm02,domain-12,1
q-rf_1239_sprint-object_hard_v3-0330,obj-12-04-bus_arrival-03-snm03,domain-12,1
q-rf_1239_sprint-object_hard_v3-0330,obj-12-04-bus_arrival-03-cnm01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0330,obj-12-04-bus_arrival-03-ncf01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0330,obj-15-01-bus_arrival-03-snm01,domain-15,1
q-rf_1239_sprint-object_hard_v3-0330,obj-15-01-bus_arrival-03-snm02,domain-15,1
q-rf_1239_sprint-object_hard_v3-0330,obj-15-01-bus_arrival-03-snm03,domain-15,1
q-rf_1239_sprint-object_hard_v3-0330,obj-15-01-bus_arrival-03-cnm01,domain-15,1
q-rf_1239_sprint-object_hard_v3-0330,obj-15-01-bus_arrival-03-ncf01,domain-15,1
q-rf_1239_sprint-object_hard_v3-0331,obj-01-03-bus_arrival-02,domain-01,2
q-rf_1239_sprint-object_hard_v3-0331,obj-01-03-bus_arrival-02-snm01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0331,obj-01-03-bus_arrival-02-snm02,domain-01,1
q-rf_1239_sprint-object_hard_v3-0331,obj-01-03-bus_arrival-02-snm03,domain-01,1
q-rf_1239_sprint-object_hard_v3-0331,obj-01-03-bus_arrival-02-cnm01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0331,obj-01-03-bus_arrival-02-ncf01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0332,obj-12-04-bus_arrival-01,domain-12,2
q-rf_1239_sprint-object_hard_v3-0332,obj-15-01-bus_arrival-01,domain-15,2
q-rf_1239_sprint-object_hard_v3-0332,obj-12-04-bus_arrival-01-snm01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0332,obj-12-04-bus_arrival-01-snm02,domain-12,1
q-rf_1239_sprint-object_hard_v3-0332,obj-12-04-bus_arrival-01-snm03,domain-12,1
q-rf_1239_sprint-object_hard_v3-0332,obj-12-04-bus_arrival-01-cnm01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0332,obj-12-04-bus_arrival-01-ncf01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0332,obj-15-01-bus_arrival-01-snm01,domain-15,1
q-rf_1239_sprint-object_hard_v3-0332,obj-15-01-bus_arrival-01-snm02,domain-15,1
q-rf_1239_sprint-object_hard_v3-0332,obj-15-01-bus_arrival-01-snm03,domain-15,1
q-rf_1239_sprint-object_hard_v3-0332,obj-15-01-bus_arrival-01-cnm01,domain-15,1
q-rf_1239_sprint-object_hard_v3-0332,obj-15-01-bus_arrival-01-ncf01,domain-15,1
q-rf_1239_sprint-object_hard_v3-0333,obj-08-02-bus_arrival-03,domain-08,2
q-rf_1239_sprint-object_hard_v3-0333,obj-08-02-bus_arrival-03-snm01,domain-08,1
q-rf_1239_sprint-object_hard_v3-0333,obj-08-02-bus_arrival-03-snm02,domain-08,1
q-rf_1239_sprint-object_hard_v3-0333,obj-08-02-bus_arrival-03-snm03,domain-08,1
q-rf_1239_sprint-object_hard_v3-0333,obj-08-02-bus_arrival-03-cnm01,domain-08,1
q-rf_1239_sprint-object_hard_v3-0333,obj-08-02-bus_arrival-03-ncf01,domain-08,1
q-rf_1239_sprint-object_hard_v3-0334,obj-08-02-bus_arrival-01,domain-08,2
q-rf_1239_sprint-object_hard_v3-0334,obj-08-02-bus_arrival-01-snm01,domain-08,1
q-rf_1239_sprint-object_hard_v3-0334,obj-08-02-bus_arrival-01-snm02,domain-08,1
q-rf_1239_sprint-object_hard_v3-0334,obj-08-02-bus_arrival-01-snm03,domain-08,1
q-rf_1239_sprint-object_hard_v3-0334,obj-08-02-bus_arrival-01-cnm01,domain-08,1
q-rf_1239_sprint-object_hard_v3-0334,obj-08-02-bus_arrival-01-ncf01,domain-08,1
q-rf_1239_sprint-object_hard_v3-0335,obj-12-04-bus_arrival-02,domain-12,2
q-rf_1239_sprint-object_hard_v3-0335,obj-12-04-bus_arrival-02-snm01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0335,obj-12-04-bus_arrival-02-snm02,domain-12,1
q-rf_1239_sprint-object_hard_v3-0335,obj-12-04-bus_arrival-02-snm03,domain-12,1
q-rf_1239_sprint-object_hard_v3-0335,obj-12-04-bus_arrival-02-cnm01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0335,obj-12-04-bus_arrival-02-ncf01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0336,obj-09-02-bus_arrival-02,domain-09,2
q-rf_1239_sprint-object_hard_v3-0336,obj-09-02-bus_arrival-02-snm01,domain-09,1
q-rf_1239_sprint-object_hard_v3-0336,obj-09-02-bus_arrival-02-snm02,domain-09,1
q-rf_1239_sprint-object_hard_v3-0336,obj-09-02-bus_arrival-02-snm03,domain-09,1
q-rf_1239_sprint-object_hard_v3-0336,obj-09-02-bus_arrival-02-cnm01,domain-09,1
q-rf_1239_sprint-object_hard_v3-0336,obj-09-02-bus_arrival-02-ncf01,domain-09,1
q-rf_1239_sprint-object_hard_v3-0337,obj-08-03-bus_arrival-02,domain-08,2
q-rf_1239_sprint-object_hard_v3-0337,obj-08-03-bus_arrival-02-snm01,domain-08,1
q-rf_1239_sprint-object_hard_v3-0337,obj-08-03-bus_arrival-02-snm02,domain-08,1
q-rf_1239_sprint-object_hard_v3-0337,obj-08-03-bus_arrival-02-snm03,domain-08,1
q-rf_1239_sprint-object_hard_v3-0337,obj-08-03-bus_arrival-02-cnm01,domain-08,1
q-rf_1239_sprint-object_hard_v3-0337,obj-08-03-bus_arrival-02-ncf01,domain-08,1
q-rf_1239_sprint-object_hard_v3-0338,obj-11-04-bus_arrival-03,domain-11,2
q-rf_1239_sprint-object_hard_v3-0338,obj-14-01-bus_arrival-03,domain-14,2
q-rf_1239_sprint-object_hard_v3-0338,obj-11-04-bus_arrival-03-snm01,domain-11,1
q-rf_1239_sprint-object_hard_v3-0338,obj-11-04-bus_arrival-03-snm02,domain-11,1
q-rf_1239_sprint-object_hard_v3-0338,obj-11-04-bus_arrival-03-snm03,domain-11,1
q-rf_1239_sprint-object_hard_v3-0338,obj-11-04-bus_arrival-03-cnm01,domain-11,1
q-rf_1239_sprint-object_hard_v3-0338,obj-11-04-bus_arrival-03-ncf01,domain-11,1
q-rf_1239_sprint-object_hard_v3-0338,obj-14-01-bus_arrival-03-snm01,domain-14,1
q-rf_1239_sprint-object_hard_v3-0338,obj-14-01-bus_arrival-03-snm02,domain-14,1
q-rf_1239_sprint-object_hard_v3-0338,obj-14-01-bus_arrival-03-snm03,domain-14,1
q-rf_1239_sprint-object_hard_v3-0338,obj-14-01-bus_arrival-03-cnm01,domain-14,1
q-rf_1239_sprint-object_hard_v3-0338,obj-14-01-bus_arrival-03-ncf01,domain-14,1
q-rf_1239_sprint-object_hard_v3-0339,obj-11-04-bus_arrival-01,domain-11,2
q-rf_1239_sprint-object_hard_v3-0339,obj-11-04-bus_arrival-01-snm01,domain-11,1
q-rf_1239_sprint-object_hard_v3-0339,obj-11-04-bus_arrival-01-snm02,domain-11,1
q-rf_1239_sprint-object_hard_v3-0339,obj-11-04-bus_arrival-01-snm03,domain-11,1
q-rf_1239_sprint-object_hard_v3-0339,obj-11-04-bus_arrival-01-cnm01,domain-11,1
q-rf_1239_sprint-object_hard_v3-0339,obj-11-04-bus_arrival-01-ncf01,domain-11,1
q-rf_1239_sprint-object_hard_v3-0340,obj-12-03-bus_arrival-02,domain-12,2
q-rf_1239_sprint-object_hard_v3-0340,obj-12-03-bus_arrival-02-snm01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0340,obj-12-03-bus_arrival-02-snm02,domain-12,1
q-rf_1239_sprint-object_hard_v3-0340,obj-12-03-bus_arrival-02-snm03,domain-12,1
q-rf_1239_sprint-object_hard_v3-0340,obj-12-03-bus_arrival-02-cnm01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0340,obj-12-03-bus_arrival-02-ncf01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0341,obj-11-04-bus_arrival-02,domain-11,2
q-rf_1239_sprint-object_hard_v3-0341,obj-11-04-bus_arrival-02-snm01,domain-11,1
q-rf_1239_sprint-object_hard_v3-0341,obj-11-04-bus_arrival-02-snm02,domain-11,1
q-rf_1239_sprint-object_hard_v3-0341,obj-11-04-bus_arrival-02-snm03,domain-11,1
q-rf_1239_sprint-object_hard_v3-0341,obj-11-04-bus_arrival-02-cnm01,domain-11,1
q-rf_1239_sprint-object_hard_v3-0341,obj-11-04-bus_arrival-02-ncf01,domain-11,1
q-rf_1239_sprint-object_hard_v3-0342,obj-06-02-bus_arrival-02,domain-06,2
q-rf_1239_sprint-object_hard_v3-0342,obj-11-03-bus_arrival-01,domain-11,2
q-rf_1239_sprint-object_hard_v3-0342,obj-06-02-bus_arrival-02-snm01,domain-06,1
q-rf_1239_sprint-object_hard_v3-0342,obj-06-02-bus_arrival-02-snm02,domain-06,1
q-rf_1239_sprint-object_hard_v3-0342,obj-06-02-bus_arrival-02-snm03,domain-06,1
q-rf_1239_sprint-object_hard_v3-0342,obj-06-02-bus_arrival-02-cnm01,domain-06,1
q-rf_1239_sprint-object_hard_v3-0342,obj-06-02-bus_arrival-02-ncf01,domain-06,1
q-rf_1239_sprint-object_hard_v3-0342,obj-11-03-bus_arrival-01-snm01,domain-11,1
q-rf_1239_sprint-object_hard_v3-0342,obj-11-03-bus_arrival-01-snm02,domain-11,1
q-rf_1239_sprint-object_hard_v3-0342,obj-11-03-bus_arrival-01-snm03,domain-11,1
q-rf_1239_sprint-object_hard_v3-0342,obj-11-03-bus_arrival-01-cnm01,domain-11,1
q-rf_1239_sprint-object_hard_v3-0342,obj-11-03-bus_arrival-01-ncf01,domain-11,1
q-rf_1239_sprint-object_hard_v3-0343,obj-11-03-bus_arrival-02,domain-11,2
q-rf_1239_sprint-object_hard_v3-0343,obj-11-03-bus_arrival-02-snm01,domain-11,1
q-rf_1239_sprint-object_hard_v3-0343,obj-11-03-bus_arrival-02-snm02,domain-11,1
q-rf_1239_sprint-object_hard_v3-0343,obj-11-03-bus_arrival-02-snm03,domain-11,1
q-rf_1239_sprint-object_hard_v3-0343,obj-11-03-bus_arrival-02-cnm01,domain-11,1
q-rf_1239_sprint-object_hard_v3-0343,obj-11-03-bus_arrival-02-ncf01,domain-11,1
q-rf_1239_sprint-object_hard_v3-0344,obj-11-03-bus_arrival-03,domain-11,2
q-rf_1239_sprint-object_hard_v3-0344,obj-11-03-bus_arrival-03-snm01,domain-11,1
q-rf_1239_sprint-object_hard_v3-0344,obj-11-03-bus_arrival-03-snm02,domain-11,1
q-rf_1239_sprint-object_hard_v3-0344,obj-11-03-bus_arrival-03-snm03,domain-11,1
q-rf_1239_sprint-object_hard_v3-0344,obj-11-03-bus_arrival-03-cnm01,domain-11,1
q-rf_1239_sprint-object_hard_v3-0344,obj-11-03-bus_arrival-03-ncf01,domain-11,1
q-rf_1239_sprint-object_hard_v3-0345,obj-03-04-bus_arrival-02,domain-03,2
q-rf_1239_sprint-object_hard_v3-0345,obj-03-04-bus_arrival-02-snm01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0345,obj-03-04-bus_arrival-02-snm02,domain-03,1
q-rf_1239_sprint-object_hard_v3-0345,obj-03-04-bus_arrival-02-snm03,domain-03,1
q-rf_1239_sprint-object_hard_v3-0345,obj-03-04-bus_arrival-02-cnm01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0345,obj-03-04-bus_arrival-02-ncf01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0346,obj-14-04-bus_arrival-03,domain-14,2
q-rf_1239_sprint-object_hard_v3-0346,obj-14-04-bus_arrival-03-snm01,domain-14,1
q-rf_1239_sprint-object_hard_v3-0346,obj-14-04-bus_arrival-03-snm02,domain-14,1
q-rf_1239_sprint-object_hard_v3-0346,obj-14-04-bus_arrival-03-snm03,domain-14,1
q-rf_1239_sprint-object_hard_v3-0346,obj-14-04-bus_arrival-03-cnm01,domain-14,1
q-rf_1239_sprint-object_hard_v3-0346,obj-14-04-bus_arrival-03-ncf01,domain-14,1
q-rf_1239_sprint-object_hard_v3-0347,obj-02-04-bus_arrival-03,domain-02,2
q-rf_1239_sprint-object_hard_v3-0347,obj-02-04-bus_arrival-03-snm01,domain-02,1
q-rf_1239_sprint-object_hard_v3-0347,obj-02-04-bus_arrival-03-snm02,domain-02,1
q-rf_1239_sprint-object_hard_v3-0347,obj-02-04-bus_arrival-03-snm03,domain-02,1
q-rf_1239_sprint-object_hard_v3-0347,obj-02-04-bus_arrival-03-cnm01,domain-02,1
q-rf_1239_sprint-object_hard_v3-0347,obj-02-04-bus_arrival-03-ncf01,domain-02,1
q-rf_1239_sprint-object_hard_v3-0348,obj-09-03-bus_arrival-01,domain-09,2
q-rf_1239_sprint-object_hard_v3-0348,obj-09-03-bus_arrival-01-snm01,domain-09,1
q-rf_1239_sprint-object_hard_v3-0348,obj-09-03-bus_arrival-01-snm02,domain-09,1
q-rf_1239_sprint-object_hard_v3-0348,obj-09-03-bus_arrival-01-snm03,domain-09,1
q-rf_1239_sprint-object_hard_v3-0348,obj-09-03-bus_arrival-01-cnm01,domain-09,1
q-rf_1239_sprint-object_hard_v3-0348,obj-09-03-bus_arrival-01-ncf01,domain-09,1
q-rf_1239_sprint-object_hard_v3-0349,obj-02-04-bus_arrival-01,domain-02,2
q-rf_1239_sprint-object_hard_v3-0349,obj-02-04-bus_arrival-01-snm01,domain-02,1
q-rf_1239_sprint-object_hard_v3-0349,obj-02-04-bus_arrival-01-snm02,domain-02,1
q-rf_1239_sprint-object_hard_v3-0349,obj-02-04-bus_arrival-01-snm03,domain-02,1
q-rf_1239_sprint-object_hard_v3-0349,obj-02-04-bus_arrival-01-cnm01,domain-02,1
q-rf_1239_sprint-object_hard_v3-0349,obj-02-04-bus_arrival-01-ncf01,domain-02,1
q-rf_1239_sprint-object_hard_v3-0350,obj-09-03-bus_arrival-02,domain-09,2
q-rf_1239_sprint-object_hard_v3-0350,obj-14-04-bus_arrival-01,domain-14,2
q-rf_1239_sprint-object_hard_v3-0350,obj-09-03-bus_arrival-02-snm01,domain-09,1
q-rf_1239_sprint-object_hard_v3-0350,obj-09-03-bus_arrival-02-snm02,domain-09,1
q-rf_1239_sprint-object_hard_v3-0350,obj-09-03-bus_arrival-02-snm03,domain-09,1
q-rf_1239_sprint-object_hard_v3-0350,obj-09-03-bus_arrival-02-cnm01,domain-09,1
q-rf_1239_sprint-object_hard_v3-0350,obj-09-03-bus_arrival-02-ncf01,domain-09,1
q-rf_1239_sprint-object_hard_v3-0350,obj-14-04-bus_arrival-01-snm01,domain-14,1
q-rf_1239_sprint-object_hard_v3-0350,obj-14-04-bus_arrival-01-snm02,domain-14,1
q-rf_1239_sprint-object_hard_v3-0350,obj-14-04-bus_arrival-01-snm03,domain-14,1
q-rf_1239_sprint-object_hard_v3-0350,obj-14-04-bus_arrival-01-cnm01,domain-14,1
q-rf_1239_sprint-object_hard_v3-0350,obj-14-04-bus_arrival-01-ncf01,domain-14,1
q-rf_1239_sprint-object_hard_v3-0351,obj-02-04-bus_arrival-02,domain-02,2
q-rf_1239_sprint-object_hard_v3-0351,obj-02-04-bus_arrival-02-snm01,domain-02,1
q-rf_1239_sprint-object_hard_v3-0351,obj-02-04-bus_arrival-02-snm02,domain-02,1
q-rf_1239_sprint-object_hard_v3-0351,obj-02-04-bus_arrival-02-snm03,domain-02,1
q-rf_1239_sprint-object_hard_v3-0351,obj-02-04-bus_arrival-02-cnm01,domain-02,1
q-rf_1239_sprint-object_hard_v3-0351,obj-02-04-bus_arrival-02-ncf01,domain-02,1
q-rf_1239_sprint-object_hard_v3-0352,obj-09-03-bus_arrival-03,domain-09,2
q-rf_1239_sprint-object_hard_v3-0352,obj-14-04-bus_arrival-02,domain-14,2
q-rf_1239_sprint-object_hard_v3-0352,obj-09-03-bus_arrival-03-snm01,domain-09,1
q-rf_1239_sprint-object_hard_v3-0352,obj-09-03-bus_arrival-03-snm02,domain-09,1
q-rf_1239_sprint-object_hard_v3-0352,obj-09-03-bus_arrival-03-snm03,domain-09,1
q-rf_1239_sprint-object_hard_v3-0352,obj-09-03-bus_arrival-03-cnm01,domain-09,1
q-rf_1239_sprint-object_hard_v3-0352,obj-09-03-bus_arrival-03-ncf01,domain-09,1
q-rf_1239_sprint-object_hard_v3-0352,obj-14-04-bus_arrival-02-snm01,domain-14,1
q-rf_1239_sprint-object_hard_v3-0352,obj-14-04-bus_arrival-02-snm02,domain-14,1
q-rf_1239_sprint-object_hard_v3-0352,obj-14-04-bus_arrival-02-snm03,domain-14,1
q-rf_1239_sprint-object_hard_v3-0352,obj-14-04-bus_arrival-02-cnm01,domain-14,1
q-rf_1239_sprint-object_hard_v3-0352,obj-14-04-bus_arrival-02-ncf01,domain-14,1
q-rf_1239_sprint-object_hard_v3-0353,obj-01-03-humidity-01,domain-01,2
q-rf_1239_sprint-object_hard_v3-0353,obj-01-03-humidity-01-snm01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0353,obj-01-03-humidity-01-snm02,domain-01,1
q-rf_1239_sprint-object_hard_v3-0353,obj-01-03-humidity-01-snm03,domain-01,1
q-rf_1239_sprint-object_hard_v3-0353,obj-01-03-humidity-01-cnm01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0353,obj-01-03-humidity-01-ncf01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0354,obj-08-02-humidity-02,domain-08,2
q-rf_1239_sprint-object_hard_v3-0354,obj-08-02-humidity-02-snm01,domain-08,1
q-rf_1239_sprint-object_hard_v3-0354,obj-08-02-humidity-02-snm02,domain-08,1
q-rf_1239_sprint-object_hard_v3-0354,obj-08-02-humidity-02-snm03,domain-08,1
q-rf_1239_sprint-object_hard_v3-0354,obj-08-02-humidity-02-cnm01,domain-08,1
q-rf_1239_sprint-object_hard_v3-0354,obj-08-02-humidity-02-ncf01,domain-08,1
q-rf_1239_sprint-object_hard_v3-0355,obj-01-03-humidity-02,domain-01,2
q-rf_1239_sprint-object_hard_v3-0355,obj-01-03-humidity-02-snm01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0355,obj-01-03-humidity-02-snm02,domain-01,1
q-rf_1239_sprint-object_hard_v3-0355,obj-01-03-humidity-02-snm03,domain-01,1
q-rf_1239_sprint-object_hard_v3-0355,obj-01-03-humidity-02-cnm01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0355,obj-01-03-humidity-02-ncf01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0356,obj-12-04-humidity-02,domain-12,2
q-rf_1239_sprint-object_hard_v3-0356,obj-15-01-humidity-02,domain-15,2
q-rf_1239_sprint-object_hard_v3-0356,obj-12-04-humidity-02-snm01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0356,obj-12-04-humidity-02-snm02,domain-12,1
q-rf_1239_sprint-object_hard_v3-0356,obj-12-04-humidity-02-snm03,domain-12,1
q-rf_1239_sprint-object_hard_v3-0356,obj-12-04-humidity-02-cnm01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0356,obj-12-04-humidity-02-ncf01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0356,obj-15-01-humidity-02-snm01,domain-15,1
q-rf_1239_sprint-object_hard_v3-0356,obj-15-01-humidity-02-snm02,domain-15,1
q-rf_1239_sprint-object_hard_v3-0356,obj-15-01-humidity-02-snm03,domain-15,1
q-rf_1239_sprint-object_hard_v3-0356,obj-15-01-humidity-02-cnm01,domain-15,1
q-rf_1239_sprint-object_hard_v3-0356,obj-15-01-humidity-02-ncf01,domain-15,1
q-rf_1239_sprint-object_hard_v3-0357,obj-01-03-humidity-03,domain-01,2
q-rf_1239_sprint-object_hard_v3-0357,obj-01-03-humidity-03-snm01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0357,obj-01-03-humidity-03-snm02,domain-01,1
q-rf_1239_sprint-object_hard_v3-0357,obj-01-03-humidity-03-snm03,domain-01,1
q-rf_1239_sprint-object_hard_v3-0357,obj-01-03-humidity-03-cnm01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0357,obj-01-03-humidity-03-ncf01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0358,obj-13-04-humidity-03,domain-13,2
q-rf_1239_sprint-object_hard_v3-0358,obj-16-01-humidity-03,domain-16,2
q-rf_1239_sprint-object_hard_v3-0358,obj-13-04-humidity-03-snm01,domain-13,1
q-rf_1239_sprint-object_hard_v3-0358,obj-13-04-humidity-03-snm02,domain-13,1
q-rf_1239_sprint-object_hard_v3-0358,obj-13-04-humidity-03-snm03,domain-13,1
q-rf_1239_sprint-object_hard_v3-0358,obj-13-04-humidity-03-cnm01,domain-13,1
q-rf_1239_sprint-object_hard_v3-0358,obj-13-04-humidity-03-ncf01,domain-13,1
q-rf_1239_sprint-object_hard_v3-0358,obj-16-01-humidity-03-snm01,domain-16,1
q-rf_1239_sprint-object_hard_v3-0358,obj-16-01-humidity-03-snm02,domain-16,1
q-rf_1239_sprint-object_hard_v3-0358,obj-16-01-humidity-03-snm03,domain-16,1
q-rf_1239_sprint-object_hard_v3-0358,obj-16-01-humidity-03-cnm01,domain-16,1
q-rf_1239_sprint-object_hard_v3-0358,obj-16-01-humidity-03-ncf01,domain-16,1
q-rf_1239_sprint-object_hard_v3-0359,obj-01-04-humidity-03,domain-01,2
q-rf_1239_sprint-object_hard_v3-0359,obj-01-04-humidity-03-snm01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0359,obj-01-04-humidity-03-snm02,domain-01,1
q-rf_1239_sprint-object_hard_v3-0359,obj-01-04-humidity-03-snm03,domain-01,1
q-rf_1239_sprint-object_hard_v3-0359,obj-01-04-humidity-03-cnm01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0359,obj-01-04-humidity-03-ncf01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0360,obj-01-04-humidity-01,domain-01,2
q-rf_1239_sprint-object_hard_v3-0360,obj-01-04-humidity-01-snm01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0360,obj-01-04-humidity-01-snm02,domain-01,1
q-rf_1239_sprint-object_hard_v3-0360,obj-01-04-humidity-01-snm03,domain-01,1
q-rf_1239_sprint-object_hard_v3-0360,obj-01-04-humidity-01-cnm01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0360,obj-01-04-humidity-01-ncf01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0361,obj-13-04-humidity-01,domain-13,2
q-rf_1239_sprint-object_hard_v3-0361,obj-13-04-humidity-01-snm01,domain-13,1
q-rf_1239_sprint-object_hard_v3-0361,obj-13-04-humidity-01-snm02,domain-13,1
q-rf_1239_sprint-object_hard_v3-0361,obj-13-04-humidity-01-snm03,domain-13,1
q-rf_1239_sprint-object_hard_v3-0361,obj-13-04-humidity-01-cnm01,domain-13,1
q-rf_1239_sprint-object_hard_v3-0361,obj-13-04-humidity-01-ncf01,domain-13,1
q-rf_1239_sprint-object_hard_v3-0362,obj-02-03-humidity-02,domain-02,2
q-rf_1239_sprint-object_hard_v3-0362,obj-02-03-humidity-02-snm01,domain-02,1
q-rf_1239_sprint-object_hard_v3-0362,obj-02-03-humidity-02-snm02,domain-02,1
q-rf_1239_sprint-object_hard_v3-0362,obj-02-03-humidity-02-snm03,domain-02,1
q-rf_1239_sprint-object_hard_v3-0362,obj-02-03-humidity-02-cnm01,domain-02,1
q-rf_1239_sprint-object_hard_v3-0362,obj-02-03-humidity-02-ncf01,domain-02,1
q-rf_1239_sprint-object_hard_v3-0363,obj-13-04-humidity-02,domain-13,2
q-rf_1239_sprint-object_hard_v3-0363,obj-13-04-humidity-02-snm01,domain-13,1
q-rf_1239_sprint-object_hard_v3-0363,obj-13-04-humidity-02-snm02,domain-13,1
q-rf_1239_sprint-object_hard_v3-0363,obj-13-04-humidity-02-snm03,domain-13,1
q-rf_1239_sprint-object_hard_v3-0363,obj-13-04-humidity-02-cnm01,domain-13,1
q-rf_1239_sprint-object_hard_v3-0363,obj-13-04-humidity-02-ncf01,domain-13,1
q-rf_1239_sprint-object_hard_v3-0364,obj-01-04-humidity-02,domain-01,2
q-rf_1239_sprint-object_hard_v3-0364,obj-01-04-humidity-02-snm01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0364,obj-01-04-humidity-02-snm02,domain-01,1
q-rf_1239_sprint-object_hard_v3-0364,obj-01-04-humidity-02-snm03,domain-01,1
q-rf_1239_sprint-object_hard_v3-0364,obj-01-04-humidity-02-cnm01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0364,obj-01-04-humidity-02-ncf01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0365,obj-07-02-humidity-02,domain-07,2
q-rf_1239_sprint-object_hard_v3-0365,obj-07-02-humidity-02-snm01,domain-07,1
q-rf_1239_sprint-object_hard_v3-0365,obj-07-02-humidity-02-snm02,domain-07,1
q-rf_1239_sprint-object_hard_v3-0365,obj-07-02-humidity-02-snm03,domain-07,1
q-rf_1239_sprint-object_hard_v3-0365,obj-07-02-humidity-02-cnm01,domain-07,1
