domain_id,level,cell_id,parent_id,zone_bitmap,zone_type_bitmap,service_bitmap,freshness_bitmap,semantic_tag_bitmap,centroid_row,radius,object_count,controller_prefix,version,ttl_ms,export_budget
domain-09,2,domain-09-domain-09-zone-02-humidity-mc-2,domain-09-domain-09-zone-02-humidity,domain-09-zone-02,industrial,humidity,archival|recent,comfort_moisture|indoor_outdoor_drift|morning_dampness|stagnant_air_pocket,1017,0.463688,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,1,domain-09-domain-09-zone-02-noise_level,domain-09-root,domain-09-zone-02,industrial,noise_level,archival|realtime|recent,construction_residual_noise|freight_corridor_noise|nightlife_spike|school_pickup_disturbance|stadium_dispersal_noise,1018,0.506438,18,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-02-noise_level-mc-1,domain-09-domain-09-zone-02-noise_level,domain-09-zone-02,industrial,noise_level,archival|realtime|recent,construction_residual_noise|freight_corridor_noise|school_pickup_disturbance|stadium_dispersal_noise,1019,0.420945,9,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-02-noise_level-mc-2,domain-09-domain-09-zone-02-noise_level,domain-09-zone-02,industrial,noise_level,archival|realtime|recent,construction_residual_noise|nightlife_spike|school_pickup_disturbance|stadium_dispersal_noise,1020,0.427513,9,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,1,domain-09-domain-09-zone-02-parking_availability,domain-09-root,domain-09-zone-02,industrial,parking_availability,archival|realtime|recent,commuter_transit_hub|curbside_short_stay|event_overflow|resident_night|stadium_guidance,1021,0.468757,12,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-02-parking_availability-mc-1,domain-09-domain-09-zone-02-parking_availability,domain-09-zone-02,industrial,parking_availability,archival|realtime,commuter_transit_hub|curbside_short_stay|event_overflow|resident_night,1022,0.358861,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-02-parking_availability-mc-2,domain-09-domain-09-zone-02-parking_availability,domain-09-zone-02,industrial,parking_availability,archival|recent,commuter_transit_hub|curbside_short_stay|event_overflow|stadium_guidance,1023,0.356083,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,1,domain-09-domain-09-zone-02-rainfall,domain-09-root,domain-09-zone-02,industrial,rainfall,archival|realtime|recent,commuter_downpour|drainage_overflow|shower_burst|storm_runoff|venue_queue_rain,1024,0.482245,12,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-02-rainfall-mc-1,domain-09-domain-09-zone-02-rainfall,domain-09-zone-02,industrial,rainfall,archival|realtime|recent,drainage_overflow|shower_burst|storm_runoff,1025,0.357134,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-02-rainfall-mc-2,domain-09-domain-09-zone-02-rainfall,domain-09-zone-02,industrial,rainfall,archival|recent,commuter_downpour|drainage_overflow|venue_queue_rain,1026,0.448048,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,1,domain-09-domain-09-zone-02-street_light_state,domain-09-root,domain-09-zone-02,industrial,street_light_state,archival|realtime|recent,dimming_schedule|maintenance_flicker|outage_cluster|school_perimeter_fault|stadium_egress_lighting,1027,0.489209,18,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-02-street_light_state-mc-1,domain-09-domain-09-zone-02-street_light_state,domain-09-zone-02,industrial,street_light_state,archival|realtime|recent,dimming_schedule|school_perimeter_fault|stadium_egress_lighting,1028,0.410986,9,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-02-street_light_state-mc-2,domain-09-domain-09-zone-02-street_light_state,domain-09-zone-02,industrial,street_light_state,archival|realtime|recent,maintenance_flicker|outage_cluster|school_perimeter_fault,1029,0.48695,9,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,1,domain-09-domain-09-zone-02-temperature,domain-09-root,domain-09-zone-02,industrial,temperature,archival|realtime|recent,cooling_gap|facade_reflection|heat_island|microclimate_shift|pedestrian_comfort,1030,0.451949,12,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-02-temperature-mc-1,domain-09-domain-09-zone-02-temperature,domain-09-zone-02,industrial,temperature,archival|realtime|recent,cooling_gap|heat_island|microclimate_shift|pedestrian_comfort,1031,0.425467,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-02-temperature-mc-2,domain-09-domain-09-zone-02-temperature,domain-09-zone-02,industrial,temperature,archival|recent,facade_reflection|heat_island|microclimate_shift|pedestrian_comfort,1032,0.481554,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,1,domain-09-domain-09-zone-02-traffic_speed,domain-09-root,domain-09-zone-02,industrial,traffic_speed,archival|realtime|recent,bus_lane_delay|congestion_spillback|event_dispersal|freight_corridor_slowdown|school_zone_slowdown,1033,0.424713,12,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-02-traffic_speed-mc-1,domain-09-domain-09-zone-02-traffic_speed,domain-09-zone-02,industrial,traffic_speed,archival|realtime|recent,bus_lane_delay|congestion_spillback|event_dispersal|school_zone_slowdown,1034,0.351302,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-02-traffic_speed-mc-2,domain-09-domain-09-zone-02-traffic_speed,domain-09-zone-02,industrial,traffic_speed,archival|recent,bus_lane_delay|congestion_spillback|freight_corridor_slowdown|school_zone_slowdown,1035,0.493588,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,1,domain-09-domain-09-zone-03-air_quality_co2,domain-09-root,domain-09-zone-03,transport_hub,air_quality_co2,archival|realtime|recent,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|traffic_corridor_emission|transit_queue_buildup,1036,0.473889,12,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-03-air_quality_co2-mc-1,domain-09-domain-09-zone-03-air_quality_co2,domain-09-zone-03,transport_hub,air_quality_co2,realtime|recent,freight_terminal_emission|stadium_post_event_co2|traffic_corridor_emission|transit_queue_buildup,1037,0.338489,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-03-air_quality_co2-mc-2,domain-09-domain-09-zone-03-air_quality_co2,domain-09-zone-03,transport_hub,air_quality_co2,archival|realtime,indoor_ventilation_strain|stadium_post_event_co2|traffic_corridor_emission|transit_queue_buildup,1038,0.33829,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,1,domain-09-domain-09-zone-03-air_quality_pm25,domain-09-root,domain-09-zone-03,transport_hub,air_quality_pm25,archival|realtime|recent,commuter_particulate|construction_dust|industrial_plume|overnight_inversion|school_alert,1039,0.405419,12,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-03-air_quality_pm25-mc-1,domain-09-domain-09-zone-03-air_quality_pm25,domain-09-zone-03,transport_hub,air_quality_pm25,archival|realtime|recent,commuter_particulate|construction_dust|school_alert,1040,0.28456,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-03-air_quality_pm25-mc-2,domain-09-domain-09-zone-03-air_quality_pm25,domain-09-zone-03,transport_hub,air_quality_pm25,archival|realtime,construction_dust|industrial_plume|overnight_inversion|school_alert,1041,0.417983,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,1,domain-09-domain-09-zone-03-bus_arrival,domain-09-root,domain-09-zone-03,transport_hub,bus_arrival,archival|realtime|recent,commuter_peak_headway|corridor_incident_diversion|event_shuttle_queue|hub_transfer_delay|school_dismissal_bunching,1042,0.435274,18,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-03-bus_arrival-mc-1,domain-09-domain-09-zone-03-bus_arrival,domain-09-zone-03,transport_hub,bus_arrival,archival|realtime|recent,commuter_peak_headway|corridor_incident_diversion|hub_transfer_delay|school_dismissal_bunching,1043,0.431949,9,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-03-bus_arrival-mc-2,domain-09-domain-09-zone-03-bus_arrival,domain-09-zone-03,transport_hub,bus_arrival,archival|realtime|recent,commuter_peak_headway|event_shuttle_queue|hub_transfer_delay,1044,0.335414,9,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,1,domain-09-domain-09-zone-03-humidity,domain-09-root,domain-09-zone-03,transport_hub,humidity,archival|realtime|recent,comfort_moisture|indoor_outdoor_drift|irrigation_buildup|morning_dampness|stagnant_air_pocket,1045,0.365876,12,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-03-humidity-mc-1,domain-09-domain-09-zone-03-humidity,domain-09-zone-03,transport_hub,humidity,archival|realtime,indoor_outdoor_drift|irrigation_buildup|morning_dampness|stagnant_air_pocket,1046,0.413863,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-03-humidity-mc-2,domain-09-domain-09-zone-03-humidity,domain-09-zone-03,transport_hub,humidity,archival|realtime|recent,comfort_moisture|morning_dampness,1047,0.330398,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,1,domain-09-domain-09-zone-03-noise_level,domain-09-root,domain-09-zone-03,transport_hub,noise_level,archival|realtime|recent,construction_residual_noise|freight_corridor_noise|nightlife_spike|school_pickup_disturbance|stadium_dispersal_noise,1048,0.458062,18,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-03-noise_level-mc-1,domain-09-domain-09-zone-03-noise_level,domain-09-zone-03,transport_hub,noise_level,archival|realtime|recent,construction_residual_noise|freight_corridor_noise|school_pickup_disturbance|stadium_dispersal_noise,1049,0.355936,9,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-03-noise_level-mc-2,domain-09-domain-09-zone-03-noise_level,domain-09-zone-03,transport_hub,noise_level,archival|realtime|recent,freight_corridor_noise|nightlife_spike|school_pickup_disturbance|stadium_dispersal_noise,1050,0.439591,9,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,1,domain-09-domain-09-zone-03-parking_availability,domain-09-root,domain-09-zone-03,transport_hub,parking_availability,archival|realtime|recent,commuter_transit_hub|curbside_short_stay|event_overflow|resident_night|stadium_guidance,1051,0.486227,12,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-03-parking_availability-mc-1,domain-09-domain-09-zone-03-parking_availability,domain-09-zone-03,transport_hub,parking_availability,realtime|recent,commuter_transit_hub|event_overflow|resident_night|stadium_guidance,1052,0.360198,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-03-parking_availability-mc-2,domain-09-domain-09-zone-03-parking_availability,domain-09-zone-03,transport_hub,parking_availability,archival|realtime,commuter_transit_hub|curbside_short_stay|event_overflow|resident_night,1053,0.351634,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,1,domain-09-domain-09-zone-03-rainfall,domain-09-root,domain-09-zone-03,transport_hub,rainfall,archival|realtime|recent,commuter_downpour|drainage_overflow|shower_burst|storm_runoff|venue_queue_rain,1054,0.457309,12,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-03-rainfall-mc-1,domain-09-domain-09-zone-03-rainfall,domain-09-zone-03,transport_hub,rainfall,archival|realtime|recent,commuter_downpour|drainage_overflow|storm_runoff,1055,0.347082,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-03-rainfall-mc-2,domain-09-domain-09-zone-03-rainfall,domain-09-zone-03,transport_hub,rainfall,archival|realtime,commuter_downpour|shower_burst|storm_runoff|venue_queue_rain,1056,0.499439,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,1,domain-09-domain-09-zone-03-street_light_state,domain-09-root,domain-09-zone-03,transport_hub,street_light_state,archival|realtime|recent,dimming_schedule|maintenance_flicker|outage_cluster|school_perimeter_fault|stadium_egress_lighting,1057,0.459876,18,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-03-street_light_state-mc-1,domain-09-domain-09-zone-03-street_light_state,domain-09-zone-03,transport_hub,street_light_state,archival|realtime|recent,maintenance_flicker|outage_cluster|school_perimeter_fault|stadium_egress_lighting,1058,0.457307,9,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-03-street_light_state-mc-2,domain-09-domain-09-zone-03-street_light_state,domain-09-zone-03,transport_hub,street_light_state,archival|realtime|recent,dimming_schedule|maintenance_flicker|outage_cluster|school_perimeter_fault,1059,0.458864,9,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,1,domain-09-domain-09-zone-03-temperature,domain-09-root,domain-09-zone-03,transport_hub,temperature,archival|realtime|recent,cooling_gap|facade_reflection|heat_island|microclimate_shift|pedestrian_comfort,1060,0.459556,12,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-03-temperature-mc-1,domain-09-domain-09-zone-03-temperature,domain-09-zone-03,transport_hub,temperature,archival|realtime|recent,cooling_gap|facade_reflection|microclimate_shift,1061,0.342289,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-03-temperature-mc-2,domain-09-domain-09-zone-03-temperature,domain-09-zone-03,transport_hub,temperature,archival|realtime,cooling_gap|heat_island|pedestrian_comfort,1062,0.423795,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,1,domain-09-domain-09-zone-03-traffic_speed,domain-09-root,domain-09-zone-03,transport_hub,traffic_speed,archival|realtime|recent,bus_lane_delay|congestion_spillback|event_dispersal|freight_corridor_slowdown|school_zone_slowdown,1063,0.473326,18,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-03-traffic_speed-mc-1,domain-09-domain-09-zone-03-traffic_speed,domain-09-zone-03,transport_hub,traffic_speed,archival|realtime|recent,bus_lane_delay|congestion_spillback|event_dispersal|freight_corridor_slowdown|school_zone_slowdown,1064,0.539231,9,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-03-traffic_speed-mc-2,domain-09-domain-09-zone-03-traffic_speed,domain-09-zone-03,transport_hub,traffic_speed,archival|realtime|recent,bus_lane_delay|congestion_spillback|event_dispersal|freight_corridor_slowdown|school_zone_slowdown,1065,0.365755,9,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,1,domain-09-domain-09-zone-04-air_quality_co2,domain-09-root,domain-09-zone-04,stadium_area,air_quality_co2,archival|realtime|recent,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|traffic_corridor_emission|transit_queue_buildup,1066,0.48465,12,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-04-air_quality_co2-mc-1,domain-09-domain-09-zone-04-air_quality_co2,domain-09-zone-04,stadium_area,air_quality_co2,archival|recent,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|transit_queue_buildup,1067,0.370936,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-04-air_quality_co2-mc-2,domain-09-domain-09-zone-04-air_quality_co2,domain-09-zone-04,stadium_area,air_quality_co2,realtime|recent,freight_terminal_emission|stadium_post_event_co2|traffic_corridor_emission|transit_queue_buildup,1068,0.333946,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,1,domain-09-domain-09-zone-04-air_quality_pm25,domain-09-root,domain-09-zone-04,stadium_area,air_quality_pm25,archival|realtime|recent,commuter_particulate|construction_dust|industrial_plume|overnight_inversion|school_alert,1069,0.40178,12,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-04-air_quality_pm25-mc-1,domain-09-domain-09-zone-04-air_quality_pm25,domain-09-zone-04,stadium_area,air_quality_pm25,archival|recent,construction_dust|industrial_plume|overnight_inversion|school_alert,1070,0.341767,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-04-air_quality_pm25-mc-2,domain-09-domain-09-zone-04-air_quality_pm25,domain-09-zone-04,stadium_area,air_quality_pm25,realtime|recent,commuter_particulate|construction_dust|overnight_inversion|school_alert,1071,0.331855,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,1,domain-09-domain-09-zone-04-bus_arrival,domain-09-root,domain-09-zone-04,stadium_area,bus_arrival,archival|realtime|recent,commuter_peak_headway|corridor_incident_diversion|event_shuttle_queue|hub_transfer_delay|school_dismissal_bunching,1072,0.425749,12,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-04-bus_arrival-mc-1,domain-09-domain-09-zone-04-bus_arrival,domain-09-zone-04,stadium_area,bus_arrival,archival|realtime|recent,commuter_peak_headway|hub_transfer_delay|school_dismissal_bunching,1073,0.321518,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-04-bus_arrival-mc-2,domain-09-domain-09-zone-04-bus_arrival,domain-09-zone-04,stadium_area,bus_arrival,realtime|recent,commuter_peak_headway|corridor_incident_diversion|event_shuttle_queue,1074,0.464012,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,1,domain-09-domain-09-zone-04-humidity,domain-09-root,domain-09-zone-04,stadium_area,humidity,archival|realtime|recent,comfort_moisture|indoor_outdoor_drift|irrigation_buildup|morning_dampness|stagnant_air_pocket,1075,0.396706,12,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-04-humidity-mc-1,domain-09-domain-09-zone-04-humidity,domain-09-zone-04,stadium_area,humidity,archival|realtime|recent,indoor_outdoor_drift|irrigation_buildup|morning_dampness|stagnant_air_pocket,1076,0.315526,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-04-humidity-mc-2,domain-09-domain-09-zone-04-humidity,domain-09-zone-04,stadium_area,humidity,realtime|recent,comfort_moisture|indoor_outdoor_drift|irrigation_buildup,1077,0.403827,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,1,domain-09-domain-09-zone-04-noise_level,domain-09-root,domain-09-zone-04,stadium_area,noise_level,archival|realtime|recent,construction_residual_noise|freight_corridor_noise|nightlife_spike|school_pickup_disturbance|stadium_dispersal_noise,1078,0.442814,18,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-04-noise_level-mc-1,domain-09-domain-09-zone-04-noise_level,domain-09-zone-04,stadium_area,noise_level,archival|realtime|recent,construction_residual_noise|freight_corridor_noise|stadium_dispersal_noise,1079,0.329512,9,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-04-noise_level-mc-2,domain-09-domain-09-zone-04-noise_level,domain-09-zone-04,stadium_area,noise_level,archival|realtime|recent,construction_residual_noise|freight_corridor_noise|nightlife_spike|school_pickup_disturbance|stadium_dispersal_noise,1080,0.461482,9,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,1,domain-09-domain-09-zone-04-parking_availability,domain-09-root,domain-09-zone-04,stadium_area,parking_availability,archival|realtime|recent,commuter_transit_hub|curbside_short_stay|event_overflow|resident_night|stadium_guidance,1081,0.489715,18,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-04-parking_availability-mc-1,domain-09-domain-09-zone-04-parking_availability,domain-09-zone-04,stadium_area,parking_availability,archival|realtime|recent,curbside_short_stay|event_overflow|resident_night|stadium_guidance,1082,0.377541,9,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-04-parking_availability-mc-2,domain-09-domain-09-zone-04-parking_availability,domain-09-zone-04,stadium_area,parking_availability,archival|realtime|recent,commuter_transit_hub|curbside_short_stay|event_overflow|resident_night|stadium_guidance,1083,0.485041,9,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,1,domain-09-domain-09-zone-04-rainfall,domain-09-root,domain-09-zone-04,stadium_area,rainfall,archival|realtime|recent,commuter_downpour|drainage_overflow|shower_burst|storm_runoff|venue_queue_rain,1084,0.457656,12,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-04-rainfall-mc-1,domain-09-domain-09-zone-04-rainfall,domain-09-zone-04,stadium_area,rainfall,archival|realtime|recent,commuter_downpour|shower_burst|storm_runoff|venue_queue_rain,1085,0.349091,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-04-rainfall-mc-2,domain-09-domain-09-zone-04-rainfall,domain-09-zone-04,stadium_area,rainfall,realtime|recent,commuter_downpour|drainage_overflow|storm_runoff|venue_queue_rain,1086,0.552604,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,1,domain-09-domain-09-zone-04-street_light_state,domain-09-root,domain-09-zone-04,stadium_area,street_light_state,archival|realtime|recent,dimming_schedule|maintenance_flicker|outage_cluster|school_perimeter_fault|stadium_egress_lighting,1087,0.450215,18,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-04-street_light_state-mc-1,domain-09-domain-09-zone-04-street_light_state,domain-09-zone-04,stadium_area,street_light_state,archival|realtime|recent,dimming_schedule|maintenance_flicker|outage_cluster|school_perimeter_fault|stadium_egress_lighting,1088,0.509684,9,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-04-street_light_state-mc-2,domain-09-domain-09-zone-04-street_light_state,domain-09-zone-04,stadium_area,street_light_state,archival|realtime|recent,dimming_schedule|maintenance_flicker|outage_cluster|stadium_egress_lighting,1089,0.395998,9,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,1,domain-09-domain-09-zone-04-temperature,domain-09-root,domain-09-zone-04,stadium_area,temperature,archival|realtime|recent,cooling_gap|facade_reflection|heat_island|microclimate_shift|pedestrian_comfort,1090,0.44369,12,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-04-temperature-mc-1,domain-09-domain-09-zone-04-temperature,domain-09-zone-04,stadium_area,temperature,archival|realtime|recent,cooling_gap|facade_reflection|heat_island|pedestrian_comfort,1091,0.333949,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-04-temperature-mc-2,domain-09-domain-09-zone-04-temperature,domain-09-zone-04,stadium_area,temperature,realtime|recent,cooling_gap|facade_reflection|microclimate_shift|pedestrian_comfort,1092,0.522978,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,1,domain-09-domain-09-zone-04-traffic_speed,domain-09-root,domain-09-zone-04,stadium_area,traffic_speed,archival|realtime|recent,bus_lane_delay|congestion_spillback|event_dispersal|freight_corridor_slowdown|school_zone_slowdown,1093,0.478023,12,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-04-traffic_speed-mc-1,domain-09-domain-09-zone-04-traffic_speed,domain-09-zone-04,stadium_area,traffic_speed,archival|recent,bus_lane_delay|event_dispersal|freight_corridor_slowdown|school_zone_slowdown,1094,0.313879,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-09,2,domain-09-domain-09-zone-04-traffic_speed-mc-2,domain-09-domain-09-zone-04-traffic_speed,domain-09-zone-04,stadium_area,traffic_speed,realtime|recent,bus_lane_delay|congestion_spillback|event_dispersal|freight_corridor_slowdown,1095,0.329689,6,/hiroute/domain-09/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,1,domain-10-domain-10-zone-01-air_quality_co2,domain-10-root,domain-10-zone-01,industrial,air_quality_co2,archival|realtime|recent,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|traffic_corridor_emission|transit_queue_buildup,1096,0.528654,18,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-01-air_quality_co2-mc-1,domain-10-domain-10-zone-01-air_quality_co2,domain-10-zone-01,industrial,air_quality_co2,archival|realtime|recent,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|traffic_corridor_emission|transit_queue_buildup,1097,0.532003,9,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-01-air_quality_co2-mc-2,domain-10-domain-10-zone-01-air_quality_co2,domain-10-zone-01,industrial,air_quality_co2,archival|realtime|recent,freight_terminal_emission|indoor_ventilation_strain|traffic_corridor_emission|transit_queue_buildup,1098,0.396541,9,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,1,domain-10-domain-10-zone-01-air_quality_pm25,domain-10-root,domain-10-zone-01,industrial,air_quality_pm25,archival|realtime|recent,commuter_particulate|construction_dust|industrial_plume|overnight_inversion|school_alert,1099,0.456391,18,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-01-air_quality_pm25-mc-1,domain-10-domain-10-zone-01-air_quality_pm25,domain-10-zone-01,industrial,air_quality_pm25,archival|realtime|recent,commuter_particulate|construction_dust|industrial_plume|school_alert,1100,0.382196,9,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
